component_id,lot_id,N,T_ambient,V_stress,I_leak_0h,I_leak_24h,I_leak_96h,I_leak_168h,Y_spec_I_leak,I_ddq_0h,I_ddq_24h,I_ddq_96h,I_ddq_168h,Y_spec_I_ddq,t_pd_0h,t_pd_24h,t_pd_96h,t_pd_168h,Y_spec_t_pd,is_defect,defect_case,defect_param
C0210,1,121,125.0,3.3,9.759379438067294,9.88034608268528,10.144273313612933,10.63829132090609,50.0,1.9809928327099255,2.042325643262884,2.246504745736521,2.452322071471555,10.0,7.562978291846635,7.787503493817265,8.505547449876897,9.281766923790677,40.0,False,,
C0211,7,45,125.0,5.0,10.71888846995823,10.873159625918184,11.393075362723545,11.84654842966395,50.0,1.7945238692324705,1.8408296907425696,2.003806703409361,2.144864381594314,10.0,8.166948321212733,8.366900509625092,8.956152550486175,9.6737172433463,40.0,False,,
C0212,1,121,125.0,3.3,9.418960243632856,9.605243937553581,10.248718953699507,10.802916241595572,50.0,1.981141386699399,2.035262472461688,2.2152887663818284,2.3924901048547422,10.0,8.665693300599056,8.823481191140191,9.298803888599236,9.832407381859067,40.0,False,,
C0213,10,12,125.0,5.0,8.941672775514734,8.980758227004994,9.128366986177047,9.218885009884527,50.0,2.0811735709996504,2.1089658402402116,2.1784782089147696,2.283689235517366,10.0,8.126017214446469,8.277386493321368,8.842822802909684,9.24668813228807,40.0,False,,
C0214,1,121,125.0,3.3,9.069077423378744,9.27120630289137,9.861462321062776,10.582177907990346,50.0,1.9030199604884925,1.9211888003286923,1.9744460969683117,2.0339031187727423,10.0,8.225143168072956,8.45019495092894,9.167359568804935,9.935879205055961,40.0,False,,
C0215,6,54,125.0,3.3,10.014554973288334,10.3117335145042,11.295161017754968,12.289432767743666,50.0,1.982363404951067,2.010756357040443,2.101091196991217,2.1898608604470944,10.0,8.007014760669223,8.042669190845492,8.102192707166534,8.259954703538064,40.0,False,,
C0216,5,49,125.0,3.3,10.01545863901635,10.245106477728736,11.013313155888337,11.737896725305582,50.0,1.9308230256997687,1.9574525239505751,2.0413760028743066,2.1251218991299514,10.0,7.5894406183539225,7.69646073734397,8.033898632848627,8.371028176263588,40.0,False,,
C0217,5,49,125.0,5.0,9.94119457228744,9.982063065323846,10.184443864339658,10.230826536406285,50.0,2.150202925184313,2.2101118633603516,2.406512860483041,2.606292176131797,10.0,7.803944660704248,7.871347107320203,8.022474785915394,8.288164509256578,40.0,False,,
C0218,3,52,125.0,5.0,10.60709491446425,10.80610424339106,11.375765167875814,12.081068283487744,50.0,2.0749457015406563,2.136695754670768,2.322494069427384,2.547759279281292,10.0,7.515236112007489,7.798673939572648,8.662509204849345,9.738443808350434,40.0,False,,
C0219,6,54,125.0,3.3,8.66358278344853,8.901140727404245,9.642686825171925,10.469706174201221,50.0,2.065154062064396,2.103253463829913,2.222542543100142,2.3470727670031577,10.0,7.488516012889251,7.7038599378676205,8.344100958114288,9.13238205318943,40.0,False,,
C0220,6,54,125.0,5.0,10.197966937215412,10.210409602521898,10.286118341344121,10.28538505389922,50.0,2.062160131312097,2.1329111754558974,2.3650247069415786,2.6114100494746046,10.0,8.160699567727898,8.144158430238948,8.076753073694233,8.045613312623868,40.0,False,,
C0221,3,52,125.0,3.3,10.780719100901786,10.880465977978176,11.188488933996869,11.49862961501788,50.0,1.9962750747447873,2.063518989652928,2.2885581800061865,2.517311636898344,10.0,7.550728807164815,7.5874433480936,7.734728604340276,7.8115100469193,40.0,False,,
C0222,7,45,125.0,3.3,9.436109617554143,9.707543425232018,10.510548658569512,11.508203412771044,50.0,2.0197556282527502,2.0650668041309115,2.1982992535396013,2.359096880432018,10.0,8.127821602689345,8.279621214513757,8.777554798914636,9.25184406039737,40.0,False,,
C0223,2,53,125.0,3.3,9.810096744105053,10.032795302383319,10.753933115029726,11.479260692775023,50.0,1.8814815419467683,1.903647430809342,1.9683214977076569,2.042235620068578,10.0,7.479270899111561,7.593521233796559,7.967631565632415,8.316620798857587,40.0,False,,
C0224,5,49,125.0,5.0,9.62355404138569,9.855671430054525,10.616787652162518,11.37078842334454,50.0,1.7813558021249432,1.8450459815174836,2.0223924898156445,2.2779611949200764,10.0,8.118553208046702,8.17340359796701,8.294362084516841,8.51037632020861,40.0,False,,
C0225,5,49,125.0,3.3,9.552826976961235,9.921517838118293,11.120074628619403,12.452465643572046,50.0,2.0150081130345026,2.0540787707216115,2.16913404446273,2.304935963559957,10.0,7.8045269724148145,8.112397005249882,9.086151708438422,10.232101913250057,40.0,False,,
C0226,3,52,125.0,5.0,9.83686899748848,10.079697300443996,10.856650536711962,11.667857191616104,50.0,2.0323990256272144,2.075611186362703,2.2050418090756234,2.354876578445636,10.0,8.562646213460258,8.760660824839645,9.395366085301896,10.048704234456565,40.0,False,,
C0227,5,49,125.0,3.3,10.713742641842252,10.998501922988446,11.883609558463766,12.873228750669336,50.0,2.120926456842538,2.156142213142532,2.2537882902760313,2.380061386676094,10.0,8.129487558231625,8.330677443287865,8.936454279294109,9.646798576188642,40.0,False,,
C0228,3,52,125.0,3.3,10.91869333774376,11.43304519578221,13.223119177964241,15.069867388667001,50.0,2.1571335816082366,2.181082287305943,2.256402421978627,2.3304624881815914,10.0,8.494313157197656,8.605417503459202,8.935072737259087,9.303235424705655,40.0,False,,
C0229,8,52,125.0,3.3,9.832030387479927,10.007649666108252,10.506026530821455,11.129236812021388,50.0,2.1569998484998947,2.168461295182982,2.2025960426991014,2.2385202956827857,10.0,7.697741313429923,7.907294935122066,8.58972295936923,9.289999517167626,40.0,False,,
C0230,6,54,125.0,5.0,10.952530107032235,11.084192359268743,11.455013945246204,11.908077284403033,50.0,1.9001976406706123,1.9502273424368117,2.0845432062668725,2.279313380040504,10.0,8.022457336097666,8.1523864268773,8.540017666234586,8.977363360586313,40.0,False,,
C0231,1,121,125.0,3.3,10.017788238492312,10.260999740530453,11.027244888411854,11.849408011440406,50.0,1.964773496505023,1.9886769101568216,2.064368242825695,2.1383297209992524,10.0,7.607565136753489,7.738160922988215,8.152758815426887,8.570185503580708,40.0,False,,
C0232,8,52,125.0,5.0,10.87684551335054,11.142130799701649,12.030081563174841,12.875378527974055,50.0,2.048033429588138,2.151654320538445,2.4834667671704493,2.893245270931754,10.0,7.834557902902233,8.039118363290656,8.754575153762909,9.383654158878869,40.0,False,,
C0233,2,53,125.0,5.0,9.953350675173255,10.099991858656201,10.473996908690768,11.026338830966013,50.0,2.2531904677742176,7.962500750955473,9.910828946701715,11.854039351094531,10.0,7.895158310902149,7.92444954047794,8.006091367535292,8.10249317612032,40.0,True,single,I_ddq
C0234,1,121,125.0,3.3,10.065528913023073,10.162923270783054,10.392263507758642,10.767401879342323,50.0,2.1480099203713916,2.163961418479208,2.1983495169136416,2.262189057130325,10.0,7.709656711725144,7.986975211544769,8.932594162257363,9.873385909411379,40.0,False,,
C0235,1,121,125.0,5.0,10.182737236321417,10.621597369117106,11.932135057108647,13.681749057827528,50.0,2.111939716199838,2.164952332666587,2.332458663007176,2.512171392940188,10.0,7.513798856461722,7.677779192321188,8.214416860607551,8.739607655522365,40.0,False,,
C0236,9,13,125.0,5.0,11.589426839683767,11.859094661358347,12.708411208790302,13.61410200389818,50.0,1.961221204445071,2.0304388487659155,2.249907169573177,2.500172184161885,10.0,7.434593070538939,7.678517921333176,8.397309907421747,9.319628486430911,40.0,False,,
C0237,8,52,125.0,3.3,10.425642787422394,10.55781018512135,10.903142597847253,11.38675310357797,50.0,1.9116800368844875,1.951148385199853,2.0776541679218643,2.2056716543017907,10.0,7.064100753717041,7.129414033658449,7.288611691703493,7.534172292855182,40.0,False,,
C0238,8,52,125.0,3.3,9.646367735024269,9.927649094879163,10.80086124417936,11.79619771612649,50.0,2.078890788338324,2.132364899065328,2.3026173229997533,2.483365398178607,10.0,7.577461414598617,7.659058161824322,7.876193116650448,8.16742530217315,40.0,False,,
C0239,8,52,125.0,3.3,10.484498935137928,10.682745591587485,11.337630492650495,11.953473452511167,50.0,1.889933873576564,1.8928907239300972,1.8993627181816117,1.9107292272076681,10.0,8.250997558668738,8.320149150923745,8.494637339568396,8.747400887615031,40.0,False,,
C0240,4,49,125.0,5.0,9.819083731457829,9.990634765131716,10.489725124627546,11.084747286299146,50.0,1.9761563649019698,2.0022908046668757,2.0667875834915446,2.1665176795018755,10.0,7.3606005871946865,7.526236010902483,8.042211124669022,8.601324233243695,40.0,False,,
C0241,6,54,125.0,3.3,9.755124908549396,10.005077827702532,10.806506364057656,11.64518228652659,50.0,1.9885222050998077,2.006943562030459,2.047998729198383,2.1211112541131834,10.0,7.452750861498678,7.606723449830809,8.112847919975499,8.599709299102257,40.0,False,,
C0242,5,49,125.0,5.0,10.454300679946055,10.528329436793127,10.737481081786791,10.983641248643574,50.0,2.159291208912281,2.161557474647745,2.1620401368566227,2.1752051058642135,10.0,8.716359428493167,8.850206813670436,9.32234800990926,9.697575138996282,40.0,False,,
C0243,7,45,125.0,5.0,10.015542793885576,10.251171178274495,11.028780683201939,11.786027598203033,50.0,1.9645302697040323,2.006118987205083,2.136154198335901,2.274806547146738,10.0,7.745401580060698,41.35528373192828,47.589846479704725,54.28179153807337,40.0,True,single,t_pd
C0244,7,45,125.0,5.0,10.139287957255902,10.536033712849113,11.84995602088859,13.264635413599509,50.0,1.7560750361427384,1.7518108008987785,1.7337911635229633,1.726441961084384,10.0,8.128418403665934,8.188032527450305,8.35086042190576,8.555011781807895,40.0,False,,
C0245,3,52,125.0,3.3,10.006992610932647,10.253782827361205,10.993110728505146,11.867721058481976,50.0,2.050444464766247,2.064342460061569,2.113189581738771,2.149731156027857,10.0,8.256926858600197,8.418062115572143,8.827708015791458,9.453100101856673,40.0,False,,
C0246,6,54,125.0,5.0,10.168291563302718,10.333403050959635,10.835853581636705,11.381922944233711,50.0,1.9300978146896073,1.9583314053044982,2.0426786674915234,2.136620576435184,10.0,8.265010451912513,8.391829864955044,8.787183923599734,9.194672190981736,40.0,False,,
C0247,7,45,125.0,3.3,10.212482948718074,10.364944567396654,10.892673054086304,11.328719402378214,50.0,2.0042631024437747,2.027687209206842,2.089484154314942,2.1740941275361556,10.0,7.391074307756776,7.488222071647536,7.788397551808797,8.098518832455287,40.0,False,,
C0248,1,121,125.0,3.3,9.031516533647292,9.175086941783409,9.63855826788629,10.08572749711891,50.0,1.9913295299157876,2.0390499200776495,2.186138801042892,2.3503698308643073,10.0,7.907576128040204,8.18806492948577,9.098965317894656,10.092729996939806,40.0,False,,
C0249,1,121,125.0,3.3,10.333286334304766,10.513709370285916,10.99675048386256,11.664362039957506,50.0,1.972629600418223,2.018110157745071,2.1633809843416882,2.3138798512793706,10.0,7.352709092192643,7.49371010641081,8.016690746458636,8.39834898955852,40.0,False,,
C0250,1,121,125.0,3.3,9.50899029008485,9.663244509371255,10.174427722611904,10.64276216299537,50.0,2.0790340581784705,2.13919711968161,2.3341207251352123,2.5385517010644314,10.0,8.97852714356413,9.272128835992959,10.275149055034266,11.246712747684068,40.0,False,,
C0251,5,49,125.0,3.3,9.278850432220294,9.970939166637597,12.372621962418096,15.352793921069813,50.0,1.8467135121647293,1.9902556332790897,2.4913621761247904,3.118637319166362,10.0,7.36204989439376,7.647049831535924,8.569972171672616,9.60428199648486,40.0,True,compound,
C0252,5,49,125.0,3.3,9.970794378070659,9.997395549809102,10.148799529570908,10.158499584451697,50.0,1.948298577504564,2.0094909884017733,2.1974690083869324,2.419186553406781,10.0,7.580863912452072,7.751037347665847,8.24496946665228,8.855367792355752,40.0,False,,
C0253,2,53,125.0,3.3,10.041990501657228,10.329392274877039,11.299462690297027,12.235016453692019,50.0,2.068403791311738,2.109732186879453,2.237915854813548,2.3756330027287094,10.0,7.583759658063398,7.731227683483918,8.170051334721277,8.67824441237843,40.0,False,,
C0254,6,54,125.0,3.3,9.65324691771386,9.809659778282839,10.309190352970838,10.802819680161033,50.0,1.9385915224655632,1.9832463365275954,2.1280020759213167,2.2736246534464972,10.0,7.401335809310848,7.423715797595849,7.487710084830893,7.559424024812747,40.0,False,,
C0255,3,52,125.0,5.0,10.415515928833987,10.663087304073155,11.450667141171449,12.277106704023389,50.0,1.8391193290730028,1.8853090630173157,2.0307180509908767,2.187854486533595,10.0,8.541037563902618,8.833853226458283,9.736027086677401,10.81402733595184,40.0,False,,
C0256,3,52,125.0,3.3,9.328912416814546,9.410354950060109,9.648878266471572,9.914160372531512,50.0,2.0668555343256734,2.1111204843019564,2.244053834876991,2.397344272541742,10.0,8.968979160433399,9.136236844792755,9.681123066655985,10.207358244263231,40.0,False,,
C0257,3,52,125.0,5.0,9.79652812561372,10.122618404275542,11.205359512532985,12.320176223895695,50.0,2.112309463044154,2.146165679309986,2.2335880697663133,2.3610079563790056,10.0,7.809700352274953,8.024187385648572,8.719176367446469,9.440635040739734,40.0,False,,
C0258,4,49,125.0,5.0,9.7075629325335,10.022634988852493,11.010096640634398,12.139816197674508,50.0,1.9955004792356994,2.02877659645448,2.1265260820530303,2.240415484359129,10.0,7.471830741262236,7.5650770428194765,7.809130158784149,8.149506958218186,40.0,False,,
C0259,8,52,125.0,5.0,9.97670636483033,10.271976021185752,11.224464984025358,12.236433013829316,50.0,1.8039154401530468,1.8252456867763653,1.8806111204957032,1.9586293629126388,10.0,7.1052298005095915,7.235621824395313,7.687058102246669,8.069790281685226,40.0,False,,
C0260,7,45,125.0,5.0,10.139432142323619,10.1886332525559,10.382742563955873,10.488894325700727,50.0,2.070596974669882,2.1207388994880914,2.2588975174549497,2.448144039566961,10.0,7.902356512591159,7.991901878924028,8.270901016741615,8.55088939768097,40.0,False,,
C0261,3,52,125.0,5.0,9.496053525188227,9.764708376389038,10.587318656068028,11.543992071041782,50.0,1.8340112118580312,1.8689671872616223,1.9700148829584545,2.093147431321851,10.0,7.873453830735422,8.128238677239096,8.865821453928946,9.839735471024484,40.0,False,,
C0262,1,121,125.0,5.0,10.362141338728113,10.61133582190052,11.360346818167045,12.23751798612703,50.0,2.0308799276848166,2.0580292636511563,2.130461733026472,2.228719111765005,10.0,7.739481549455943,7.918372649434288,8.478062891731037,9.081975777649724,40.0,False,,
C0263,1,121,125.0,5.0,10.03150118416735,10.071098403685497,10.129972462306249,10.311985733918899,50.0,1.911253617525784,1.936821511810081,2.0214791617296592,2.0975739356601517,10.0,8.088550101590492,8.280010412027542,8.894503186691809,9.527788342550787,40.0,False,,
C0264,2,53,125.0,5.0,9.054026873344045,9.232907519154796,9.738923581113422,10.382901244964224,50.0,1.8840160714233034,1.8988922862920385,1.950072727050076,1.9906490135286745,10.0,8.158069257126195,8.432032245628852,9.355653789466006,10.280198096435692,40.0,False,,
C0265,8,52,125.0,3.3,9.020704279801485,9.23400194365109,9.814087808977511,10.623975398208389,50.0,1.955808998292031,2.0140694452887913,2.1895317473823015,2.401941619921013,10.0,8.12923330317516,8.385819651044548,9.189669011979472,10.104645930085821,40.0,False,,
C0266,5,49,125.0,3.3,9.993840353535344,10.249290435717421,11.09583259466923,11.925103434044749,50.0,1.981670244357274,2.022861592208338,2.1488448614359927,2.288626120199437,10.0,7.8735500512126055,8.091280679882768,8.817620905072216,9.530096795811994,40.0,False,,
C0267,5,49,125.0,5.0,9.889516341106823,10.104836959779837,10.876832387411849,11.498861945066047,50.0,1.9355791749613551,1.9575905809601597,2.0063221097567743,2.0950163753616438,10.0,7.559351268170295,7.6030649292955,7.742966871115858,7.8707068223948955,40.0,False,,
C0268,1,121,125.0,3.3,9.948289943212684,10.176228287830641,10.969482698663205,11.65781830030923,50.0,2.058870327821515,2.11669468408077,2.2944104820594937,2.4993873405752245,10.0,8.266333239122686,8.374152749610895,8.648877631609427,9.05125281115733,40.0,False,,
C0269,1,121,125.0,5.0,9.986008771734891,10.332883910061268,11.35441963360728,12.682334148595212,50.0,1.9553930621541167,1.9835419462535544,2.0745736684190916,2.161151950965439,10.0,8.005005503768611,8.084744313304595,8.269825285843773,8.580136907879522,40.0,False,,
C0270,8,52,125.0,3.3,10.11277991975509,10.439021629201026,11.523878700290995,12.629764312621067,50.0,2.098019087167182,2.110470817294683,2.1571321217559944,2.186748560294673,10.0,8.35534300993386,8.583237805747814,9.357126964462628,10.087239091588359,40.0,False,,
C0271,1,121,125.0,3.3,10.47382480492415,10.383010988102528,10.187191647241038,9.85442671452593,50.0,2.028117316564348,2.089391248983903,2.276400840788698,2.4979282569274894,10.0,8.316030219788892,8.496542291231261,9.116119920386323,9.664941083135627,40.0,False,,
C0272,6,54,125.0,5.0,9.444447549541222,9.60335618271838,10.073244735599756,10.614557740292646,50.0,1.9302442793403691,1.9584818810115672,2.0564563633117254,2.136796983770053,10.0,7.431295172381153,7.476587992477026,7.626422881236704,7.754201297569578,40.0,False,,
C0273,1,121,125.0,5.0,9.414014203549602,9.586794216501316,10.129530294105882,10.692142571909704,50.0,1.9134060116167715,1.943850232075606,2.0226744228812525,2.136962006010718,10.0,7.426311117016959,7.560820606883719,8.038816550996437,8.420612829400294,40.0,False,,
C0274,2,53,125.0,5.0,9.453338071056308,9.4767730310594,9.45157599886166,9.618607851893193,50.0,1.835250370095256,1.872711133973025,1.977331725010202,2.114090749190562,10.0,7.697783712503789,7.736725850728393,7.896235246879536,7.974550811586772,40.0,False,,
C0275,5,49,125.0,3.3,10.144458333584353,10.356901861355714,11.035999708891147,11.728321190673872,50.0,2.029073317786682,2.0928387571939564,2.304560646048167,2.5197876676620354,10.0,7.5774938366837326,7.725015783810123,8.213016134878183,8.672455446178073,40.0,False,,
C0276,9,13,125.0,5.0,10.622473689323222,10.967572128927372,12.007410318497422,13.286772849487697,50.0,1.9645412452748643,2.004225711023866,2.145936072311125,2.2597453259953992,10.0,8.302100710390441,8.330712032185122,8.37878579563532,8.504462549539642,40.0,False,,
C0277,4,49,125.0,5.0,9.784330280880244,9.873703498389615,10.156879463223678,10.427349830599901,50.0,1.7627804471936486,1.7768982538988831,1.8244237735178217,1.8640114519255773,10.0,8.140523870395167,8.346383676135257,9.073605356326071,9.695591073671178,40.0,False,,
C0278,2,53,125.0,5.0,8.749150077920174,8.953565302468087,9.521009822763947,10.284349825106117,50.0,1.94642851272306,1.9959432600597047,2.1517399337473875,2.3206336807331467,10.0,8.439673597514124,8.640365881422275,9.296395383192815,9.948807529081861,40.0,False,,
C0279,6,54,125.0,5.0,9.148003568694811,9.247184075682684,9.577148908713818,9.865260729621696,50.0,1.9098965970745048,1.9388317267761592,2.006031612898345,2.121884280083976,10.0,8.158594726964367,8.477428406675049,9.492307411535645,10.66981165475379,40.0,False,,
C0280,8,52,125.0,5.0,9.583481638601993,9.710758705957133,10.154574458712387,10.51071473614452,50.0,2.157567759217066,2.2414523533296573,2.4877725462407616,2.817863279565282,10.0,8.083459832749348,8.313666526193463,9.014154297294702,9.839306616400375,40.0,False,,
C0281,4,49,125.0,5.0,9.721135556252392,10.059177705254552,11.101839189873207,12.349101723530811,50.0,1.829722138810669,1.8662960937855937,1.9817445751468539,2.1016140938081995,10.0,8.479891912137669,8.613627078605653,9.039211595589684,9.461512286618312,40.0,False,,
C0282,8,52,125.0,3.3,9.795805686372637,9.938573890305715,10.320481478515285,10.839956171374338,50.0,1.8558649200265946,1.8515029786714836,1.835187118216576,1.8255457834789799,10.0,8.18789093589402,8.418631441628381,9.074149656225458,9.946222816229264,40.0,False,,
C0283,1,121,125.0,5.0,10.01929056149046,10.26598678500574,10.924076354045468,11.879087399150992,50.0,2.11099696431057,2.1607608673104974,2.304390327212384,2.4849707935711955,10.0,8.027240385375087,8.075591353579558,8.251163660834763,8.37187487376747,40.0,False,,
C0284,3,52,125.0,5.0,9.844126834588776,9.856804286583705,9.881753961672333,9.933212586877856,50.0,2.1356763157463963,2.2199201565471536,2.4939365652179646,2.799941084664221,10.0,8.592181213572275,8.681327447604454,8.91166108008987,9.235967476128513,40.0,False,,
C0285,2,53,125.0,5.0,10.524669805271703,10.931165975439535,12.211689716560906,13.721909265210709,50.0,1.9255017061274358,1.9943561122931344,2.2173234165245064,2.462382483677465,10.0,8.046072353261117,8.233798689496588,8.840018995046139,9.455796359927149,40.0,False,,
C0286,6,54,125.0,5.0,9.661991347159315,9.91345940131808,10.624778220668153,11.5658288460389,50.0,1.936791417719109,2.0109890116004885,2.261706157511402,2.519827265155383,10.0,7.878263758032832,7.865796432205353,7.808095149695397,7.791405705725314,40.0,False,,
C0287,1,121,125.0,5.0,9.568841020262228,9.74275472086204,10.306985480311113,10.854663103691355,50.0,2.061623539655331,2.081832394418581,2.1451194574702637,2.2073141564768584,10.0,7.66487069648894,7.815319784303737,8.27366544323532,8.782097894886915,40.0,False,,
C0288,9,13,125.0,3.3,10.239437769260231,10.503159251370024,11.310277742301228,12.234408788378486,50.0,1.767290020305469,1.818756198975653,1.9944986071345927,2.160600417412373,10.0,8.281210183618164,8.3623442396439,8.577959996203377,8.866116742301575,40.0,False,,
C0289,2,53,125.0,5.0,9.23217896503694,9.286665491573357,9.40122247174039,9.620404415268338,50.0,1.8138806315494445,1.8370621250633046,1.9084756424292637,1.9825067865870354,10.0,8.494820216736988,8.673322473273867,9.22420938264852,9.825921819201197,40.0,False,,
C0290,1,121,125.0,3.3,10.19484585266,10.5192999559952,11.523899293954008,12.694742391436883,50.0,1.9719266599149288,2.015788015575693,2.152071225409244,2.300220452087682,10.0,7.979765039426628,8.053359511098515,8.35644412383658,8.509400899518042,40.0,False,,
C0291,4,49,125.0,3.3,10.051276591863134,10.219737517799725,10.799792068880258,11.29147939857352,50.0,2.1549890566129126,2.1706568522099414,2.2301521006700105,2.2670849832250104,10.0,8.523166249511936,8.729788948567938,9.445160679605536,10.079069782994758,40.0,False,,
C0292,1,121,125.0,5.0,9.926278755040917,10.104547821223967,10.690928484792929,11.24344455138594,50.0,1.956426991183326,1.98294722447659,2.0545835854271632,2.1497908767490386,10.0,7.21199398721137,7.357627759588373,7.826259431014138,8.295308623060823,40.0,False,,
C0293,5,49,125.0,5.0,10.794138053574631,10.956950828818597,11.452821873192647,11.986714992876333,50.0,2.0100936791735156,2.03670236063766,2.1484748108374694,2.2039167207399726,10.0,7.977818650076834,8.24909367636465,9.118376768724055,10.081814198606242,40.0,False,,
C0294,1,121,125.0,3.3,9.68889627735264,9.82641549075468,10.28252719709387,10.693503706892855,50.0,2.1133789272564014,2.1746363837418135,2.3737150278968873,2.5813227748361407,10.0,7.983962035158226,8.14417895850731,8.680867848519135,9.17530222642374,40.0,False,,
C0295,1,121,125.0,3.3,11.030149085262039,11.327375271081394,12.196768322939741,13.286687674885448,50.0,2.2106884733278145,2.2726036481208536,2.473650459715543,2.6822584098372593,10.0,7.709202251037061,7.804130067635278,8.141725785970666,8.398753893822592,40.0,False,,
C0296,4,49,125.0,3.3,9.88728427538595,10.110332198643658,10.81187271995718,11.558350314966848,50.0,1.9423151526851687,1.9865381672872868,2.1309207414256024,2.2738415877388674,10.0,8.953544415192749,9.11051026874028,9.558288936255634,10.111811377263024,40.0,False,,
C0297,3,52,125.0,3.3,9.361491777514885,9.609734961732734,10.40232091348787,11.243706702062703,50.0,1.9983163276266573,2.0112969624904222,2.0699946378375427,2.0909707748186324,10.0,7.973522946924495,8.025810408285945,8.181570009306926,8.346814916879245,40.0,False,,
C0298,1,121,125.0,3.3,10.034959790497412,10.234776442753784,10.832909032230035,11.520059074442221,50.0,2.1822055221342844,2.2190490196401713,2.342600007554725,2.4535469331070714,10.0,7.836907691358227,8.025474446936872,8.540321267161405,9.256069903303814,40.0,False,,
C0299,2,53,125.0,3.3,9.461877399840615,9.699673284777765,10.472274872656353,11.25734157915159,50.0,1.847780072480857,1.8709490822411636,1.9266269929324276,2.0161930058366035,10.0,8.010384845373402,8.217841817022107,8.922836358107322,9.580411261197355,40.0,False,,
C0300,1,121,125.0,5.0,9.62412207609325,9.776294003185587,10.20741190543006,10.741205780314775,50.0,2.102758107055382,2.1631004466754784,2.3712413180300835,2.563308706755015,10.0,7.198874504589668,7.52060631863528,8.663208453192345,9.776476717951986,40.0,False,,
C0301,7,45,125.0,5.0,10.198516650007745,10.629886556104578,12.067273166728379,13.629450675014963,50.0,1.8981684467638742,1.9584957488198786,2.147560483729167,2.3629249784437736,10.0,7.696052829862034,7.802117060107263,8.132416066172398,8.469913840128616,40.0,False,,
C0302,4,49,125.0,5.0,10.277791044325063,10.322198253290422,10.485427181643331,10.592699919098072,50.0,2.0102472367103155,2.0716881434967136,2.268724299785559,2.481840234744577,10.0,8.393295987778162,8.538685116325958,8.894617710511916,9.465460676681637,40.0,False,,
C0303,6,54,125.0,3.3,9.68891614987287,10.004865632852797,10.85521090220039,12.12907378145614,50.0,1.9757380952599726,2.0003316993929485,2.0626861906482987,2.154457236877731,10.0,7.74842185802689,7.858778095830405,8.2243296897351,8.554716790431394,40.0,False,,
C0304,6,54,125.0,3.3,10.493702572523201,10.847120763319708,12.051710869669765,13.2321014847306,50.0,1.904198839929877,1.8901166587943434,1.8533552956040134,1.807783804854519,10.0,7.668449934879892,7.8380847665537585,8.332002829265054,8.937667054649012,40.0,False,,
C0305,7,45,125.0,3.3,10.578753879010566,10.700181173849364,10.904159490519323,11.458581005726177,50.0,1.9016898072341726,1.9061214690644053,1.9132270208653912,1.9329291610264825,10.0,8.52381025460576,8.726821036616707,9.334264861067265,10.050550454972726,40.0,False,,
C0306,7,45,125.0,5.0,10.718150878281646,11.171450804916386,12.610691826176982,14.323456849834962,50.0,2.0276414364253754,2.09701976283288,2.3208874564168096,2.566083103011737,10.0,8.536101760380731,8.702267664553483,9.249312737702994,9.769437479379034,40.0,False,,
C0307,1,121,125.0,3.3,10.264706703562862,10.572184995440924,11.61021357432232,12.620425854350618,50.0,2.099553932816268,2.133120447613485,2.233896552442788,2.346094170789746,10.0,8.206796188864457,8.46008466658633,9.279622281358415,10.152688862210928,40.0,False,,
C0308,1,121,125.0,3.3,10.68171435604285,10.999082937872641,11.989843113486204,13.11141539558334,50.0,1.9870263796811496,2.0118498110710843,2.1082953517293377,2.1674400752836105,10.0,7.817953066384533,7.926076959679464,8.239346222950743,8.606957148868293,40.0,False,,
C0309,2,53,125.0,3.3,9.059600786012972,9.243331500009285,9.74521494876047,10.42666298549454,50.0,2.0070113158733216,2.080119920161411,2.338768635212565,2.578218286698606,10.0,7.904211573953471,8.140245088665244,8.862604263314577,9.71205262497846,40.0,False,,
C0310,8,52,125.0,5.0,9.841046725685768,10.01649033246877,10.504052542182682,11.136821790809257,50.0,2.057117406629105,2.124285580222027,2.339781794998729,2.5759405359662386,10.0,7.678340015370017,7.873254511855449,8.493531603313098,9.151156787858273,40.0,False,,
C0311,1,121,125.0,3.3,9.566497371838286,9.73779422933991,10.323042025433708,10.831944172623185,50.0,1.9028381226987041,7.054089501578563,7.543454367130751,8.006618534799745,10.0,7.602090752388542,7.753218042008156,8.20802719663442,8.725205912569246,40.0,True,single,I_ddq
C0312,6,54,125.0,3.3,10.059612930563697,10.652982944528084,12.651473656470719,15.024879558507829,50.0,2.073969250841292,2.1544176989797954,2.4149753015912183,2.707045021983126,10.0,7.582233404676627,7.912941136201092,8.99415344384059,10.223100965741061,40.0,True,compound,
C0313,5,49,125.0,5.0,9.714275390401632,10.044675991698968,11.167531228534628,12.276909654705257,50.0,2.0819343097059746,2.1208227354269997,2.2542987006294473,2.3698914776313886,10.0,7.752778237285917,8.095967971921796,9.204077956715524,10.498742912340742,40.0,False,,
C0314,1,121,125.0,5.0,9.916921079025133,10.133240288496006,10.807944959348726,11.533928260967034,50.0,2.2603626298750408,2.31070458547627,2.464498286811338,2.637195170689424,10.0,7.586111603726102,7.6758546477432334,7.96500544072658,8.237052424398504,40.0,False,,
